SKACDY_DAY,NEW_BU_NUM,NEW_LINE_NUM,BUY_OFF_NAME,LINE_DETAILS,NEW_LAYOUT_BCODE,CASE_SIZE,NEW_SUPPLIER_NUM,LINE_SALES_SUS,LINE_STOCK_SUS,LINE_WSTG_SUS,UW_OP_COUNT_SUS,UW_STOCKTAKE_SUS,AUTO_ADJ_NBAL_SUS,CNTS_NONROUTINE_CT,BR_REC_OOS_CT,SYS_GEN_OOS_CT,Unemployment,CPI,PROMO_OFFER,holiday,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,Lag_Sales_1,Lag_Sales_7,Lag_Sales_14,rolling_avg_LINE_SALES_SUS_w_1,rolling_avg_LINE_SALES_SUS_w_7,rolling_avg_LINE_SALES_SUS_w_14
2021-01-01,1336.0,2234668.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,304.0,2234668.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1096.0,2234668.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1382.0,2234668.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1414.0,2234668.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1414.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,304.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1336.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1382.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1096.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,304.0,3556804.0,Seasonal,t Mix 200g,1077.0,20.0,505666.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1382.0,3556804.0,Seasonal,t Mix 200g,1077.0,20.0,505666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1414.0,3556804.0,Seasonal,t Mix 200g,1077.0,20.0,505666.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1336.0,3556804.0,Seasonal,t Mix 200g,1077.0,20.0,505666.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1096.0,3556804.0,Seasonal,t Mix 200g,1077.0,20.0,505666.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,304.0,44416.0,Seasonal, Mini 200g,1077.0,6.0,270272.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1336.0,44416.0,Seasonal, Mini 200g,1077.0,6.0,270272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1096.0,44416.0,Seasonal, Mini 200g,1077.0,6.0,270272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1382.0,44416.0,Seasonal, Mini 200g,1077.0,6.0,270272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1414.0,44416.0,Seasonal, Mini 200g,1077.0,6.0,270272.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,304.0,3063420.0,Seasonal,t Mix 320g,1077.0,6.0,888634.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1414.0,3063420.0,Seasonal,t Mix 320g,1077.0,6.0,888634.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1336.0,3063420.0,Seasonal,t Mix 320g,1077.0,6.0,888634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1096.0,3063420.0,Seasonal,t Mix 320g,1077.0,6.0,888634.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1382.0,3063420.0,Seasonal,t Mix 320g,1077.0,6.0,888634.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1096.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1382.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,304.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1336.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1414.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1382.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1336.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,304.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1414.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1096.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1382.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1414.0,3588972.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,304.0,3588972.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1382.0,3588972.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1096.0,3588972.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1336.0,3588972.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,304.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1336.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1414.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1096.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,304.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1336.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1096.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1414.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-01,1382.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,1,4,1,1,2021,1,1,53,,,,,,
2021-01-02,304.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,6.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,1.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1382.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1096.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1414.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1336.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,304.0,3556804.0,Seasonal,t Mix 200g,1077.0,20.0,505666.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1414.0,3556804.0,Seasonal,t Mix 200g,1077.0,20.0,505666.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1336.0,3556804.0,Seasonal,t Mix 200g,1077.0,20.0,505666.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1096.0,3556804.0,Seasonal,t Mix 200g,1077.0,20.0,505666.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1382.0,3556804.0,Seasonal,t Mix 200g,1077.0,20.0,505666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1336.0,44416.0,Seasonal, Mini 200g,1077.0,6.0,270272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1096.0,44416.0,Seasonal, Mini 200g,1077.0,6.0,270272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,304.0,44416.0,Seasonal, Mini 200g,1077.0,6.0,270272.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1382.0,44416.0,Seasonal, Mini 200g,1077.0,6.0,270272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1414.0,44416.0,Seasonal, Mini 200g,1077.0,6.0,270272.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1414.0,3063420.0,Seasonal,t Mix 320g,1077.0,6.0,888634.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1096.0,3063420.0,Seasonal,t Mix 320g,1077.0,6.0,888634.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,304.0,3063420.0,Seasonal,t Mix 320g,1077.0,6.0,888634.0,3.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1382.0,3063420.0,Seasonal,t Mix 320g,1077.0,6.0,888634.0,3.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1336.0,3063420.0,Seasonal,t Mix 320g,1077.0,6.0,888634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,304.0,2234668.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,2.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1096.0,2234668.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1414.0,2234668.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1382.0,2234668.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1336.0,2234668.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1096.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,304.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,3.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,1.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1336.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1096.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1382.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1414.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1336.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,304.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1382.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1414.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1096.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,14.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,304.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1382.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,7.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1414.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1336.0,3588972.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1382.0,3588972.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,304.0,3588972.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,3.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1096.0,3588972.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1336.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,3.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,1.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1382.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1336.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1414.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,304.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1096.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-02,1414.0,3588972.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,109.0,0,0,5,1,1,2021,2,2,53,0.0,,,0.0,0.0,0.0
2021-01-03,1336.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,6,1,1,2021,3,3,53,0.0,,,0.0,0.0,0.0
2021-01-03,1414.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,6,1,1,2021,3,3,53,2.0,,,2.0,0.2857142857142857,0.14285714285714285
2021-01-03,304.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,6,1,1,2021,3,3,53,1.0,,,1.0,0.42857142857142855,0.21428571428571427
2021-01-03,1096.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,6,1,1,2021,3,3,53,2.0,,,2.0,0.7142857142857143,0.35714285714285715
2021-01-03,1336.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,6,1,1,2021,3,3,53,0.0,,,0.0,0.7142857142857143,0.35714285714285715
2021-01-03,1382.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,6,1,1,2021,3,3,53,0.0,,,0.0,0.7142857142857143,0.35714285714285715
2021-01-03,1414.0,44416.0,Seasonal, Mini 200g,1077.0,6.0,270272.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,6,1,1,2021,3,3,53,0.0,,,0.0,0.7142857142857143,0.35714285714285715
2021-01-03,304.0,44416.0,Seasonal, Mini 200g,1077.0,6.0,270272.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,6,1,1,2021,3,3,53,0.0,,,0.0,0.7142857142857143,0.35714285714285715
2021-01-03,1382.0,2234668.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,109.0,0,0,6,1,1,2021,3,3,53,0.0,,,0.0,0.42857142857142855,0.35714285714285715
2021-01-03,1414.0,2234668.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,6,1,1,2021,3,3,53,0.0,,,0.0,0.2857142857142857,0.35714285714285715
2021-01-03,1336.0,2234668.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,6,1,1,2021,3,3,53,0.0,,,0.0,0.0,0.35714285714285715
2021-01-03,1096.0,2234668.0,Seasonal,t Mix 400g,1077.0,6.0,888634.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,109.0,0,0,6,1,1,2021,3,3,53,1.0,,,1.0,0.14285714285714285,0.42857142857142855
